Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,DewPoint_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,day,month,year,Tmax_x_bin_bin2,Tmax_x_bin_bin3,Tmax_x_bin_bin4,Tmax_x_bin_bin5,Tmax_x_bin_bin6,Tmax_x_bin_bin7,Tmax_x_bin_bin8,Tmax_x_bin_bin9,Tmax_x_bin_bin10,Tmax_x_bin_bin11,Tmax_x_bin_bin12,Tmax_x_bin_bin13,Tmax_x_bin_bin14,Tavg_x_bin_bin2,Tavg_x_bin_bin3,Tavg_x_bin_bin4,Tavg_x_bin_bin5,Tavg_x_bin_bin6,Tavg_x_bin_bin7,Tavg_x_bin_bin8,Tavg_x_bin_bin9,Tavg_x_bin_bin10,Tavg_x_bin_bin11,Tavg_x_bin_bin12,Tavg_x_bin_bin13,Tavg_x_bin_bin14,Tmin_x_bin_bin2,Tmin_x_bin_bin3,Tmin_x_bin_bin4,Tmin_x_bin_bin5,Tmin_x_bin_bin6,Tmin_x_bin_bin7,Tmin_x_bin_bin8,Tmin_x_bin_bin9,Tmin_x_bin_bin10,Tmin_x_bin_bin11,Tmin_x_bin_bin12,Tmin_x_bin_bin13,Tmin_x_bin_bin14,WetBulb_x_bin_bin2,WetBulb_x_bin_bin3,WetBulb_x_bin_bin4,WetBulb_x_bin_bin5,WetBulb_x_bin_bin6,WetBulb_x_bin_bin7,WetBulb_x_bin_bin8,WetBulb_x_bin_bin9,WetBulb_x_bin_bin10,WetBulb_x_bin_bin11,WetBulb_x_bin_bin12,WetBulb_x_bin_bin13,WetBulb_x_bin_bin14
2,51,34,131,41.973845,-87.805059,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,51,34,131,41.973845,-87.805059,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,82,72,133,41.743402,-87.731435,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,82,72,133,41.743402,-87.731435,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,82,72,133,41.743402,-87.731435,1,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,82,72,133,41.743402,-87.731435,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,82,72,133,41.743402,-87.731435,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,65,9,135,41.728495,-87.600963,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,65,9,135,41.728495,-87.600963,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,65,9,135,41.728495,-87.600963,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,17,113,132,41.947227,-87.671457,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,17,113,132,41.947227,-87.671457,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,90,122,134,41.793818,-87.654234,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,90,122,134,41.793818,-87.654234,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,90,122,134,41.793818,-87.654234,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,90,122,134,41.793818,-87.654234,1,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,90,122,134,41.793818,-87.654234,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,13,26,138,41.904194,-87.756155,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,13,26,138,41.904194,-87.756155,1,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,39,44,136,41.951866,-87.725057,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,39,44,136,41.951866,-87.725057,1,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,39,44,136,41.951866,-87.725057,1,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,39,44,136,41.951866,-87.725057,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,51,108,27,41.763733,-87.742302,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,58,42,139,41.98728,-87.666066,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,58,42,139,41.98728,-87.666066,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,17,12,140,41.912563,-87.668055,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,17,12,140,41.912563,-87.668055,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,17,12,140,41.912563,-87.668055,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,71,21,141,42.009876,-87.807277,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,71,21,141,42.009876,-87.807277,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,42,106,143,41.776428,-87.627096,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,42,106,143,41.776428,-87.627096,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,42,106,143,41.776428,-87.627096,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
